"OPTZ_PLN_ID","WORK_DATE","WORK_CLSF","OPTZ_JIG_CODE","JIG_CODE","PROJ_NO","BLK_NO","WSTG_CODE","WORK_STUS_CODE"
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","N","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J01CJ01DJ03AJ03BJ03CJ03D","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J01CJ01DJ03AJ03BJ03CJ03D","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","A","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","A","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","A","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","A","J04CJ04DJ41AJ41BJ41CJ41DJ03CJ42BJ42C","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J04AJ04BJ04CJ04DJ03BJ03C","J03C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J04AJ04BJ04CJ04DJ03BJ03C","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","A","J06A","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","A","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","A","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","A","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","A","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","N","J08AJ08BJ08CJ08DJ10AJ10B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","N","J08AJ08BJ08CJ08DJ10AJ10B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","N","J10AJ10DJ09AJ09BJ09CJ09D","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","N","J08AJ08BJ08CJ08DJ10AJ10B","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","N","J10AJ10DJ09AJ09BJ09CJ09D","J09C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250917","N","J08AJ08BJ08CJ08DJ10AJ10B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","N","J10AJ10DJ09AJ09BJ09CJ09D","J09D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250922","N","J42A","J42A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251014","N","J10AJ10DJ09AJ09BJ09CJ09D","J09A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250924","B","J41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J04AJ04BJ04CJ04DJ03BJ03C","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J04AJ04BJ04CJ04DJ03BJ03C","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J04AJ04BJ04CJ04DJ03BJ03C","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251030","B","J04AJ04BJ04CJ04DJ03BJ03C","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J06AJ06BJ06CJ06DJ08AJ08B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J06AJ06BJ06CJ06DJ08AJ08B","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J06AJ06BJ06CJ06DJ08AJ08B","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J09A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J06AJ06BJ06CJ06DJ08AJ08B","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02AJ02BJ02CJ02DJ01BJ01C","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02AJ02BJ02CJ02DJ01BJ01C","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","N","J03A","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","B","J09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","B","J09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J06CJ06DJ08AJ08BJ08CJ08D","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J06CJ06DJ08AJ08BJ08CJ08D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02AJ02BJ02CJ02DJ01BJ01C","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02AJ02BJ02CJ02DJ01BJ01C","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251020","B","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J07D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J06DJ08AJ08DJ05CJ05DJ07AJ07BJ07CJ07D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J02AJ02BJ02CJ02DJ04AJ04BJ01BJ01CJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J10B","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J10AJ10BJ10CJ10DJ09BJ09C","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02AJ02BJ02CJ02DJ01BJ01C","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J06AJ06BJ06CJ06DJ08AJ08B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J10AJ10BJ10CJ10DJ09BJ09C","J09C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02AJ02BJ02CJ02DJ01BJ01C","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251029","N","J06AJ06BJ06CJ06DJ08AJ08B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251002","N","J06AJ06DJ08AJ05AJ05BJ05CJ05DJ07AJ07B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J07C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","A","J03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251016","B","J10A","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251027","N","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J07B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","B","J10D","J10D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251009","N","J05B","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","N","J06D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J06CJ06DJ08AJ08BJ08CJ08D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J09B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J06CJ06DJ08AJ08BJ08CJ08D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J06CJ06DJ08AJ08BJ08CJ08D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J06CJ06DJ08AJ08BJ08CJ08D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J02B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251023","N","J10B","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","B","J04A","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","N","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251003","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","N","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","N","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","N","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J01AJ01BJ01CJ01DJ03AJ03B","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J05AJ05BJ05CJ05DJ07AJ07BJ07CJ07D","J05A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250927","N","J01AJ01BJ01CJ01DJ03AJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250918","N","J04AJ04BJ04CJ04DJ41AJ41B","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250918","N","J04AJ04BJ04CJ04DJ41AJ41B","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J11A","J11A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J03A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J03B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251015","N","J06CJ06DJ08AJ08BJ08CJ08DJ05CJ07BJ07C","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J41CJ41DJ06AJ06BJ06CJ06D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251022","A","J41CJ41DJ06AJ06BJ06CJ06D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250915","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251006","N","J02AJ02DJ04AJ01AJ01BJ01CJ01DJ03AJ03B","J02D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251008","N","J02AJ02BJ02CJ02DJ04AJ04BJ01AJ01BJ01CJ01DJ03AJ03B","J01D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J10B","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250923","B","J41AJ41BJ41CJ41DJ06AJ06BJ06CJ06D","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251007","N","J02CJ02DJ04AJ04BJ04CJ04DJ01CJ03BJ03C","J04D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J04AJ04BJ04CJ04DJ41AJ41BJ41CJ41D","J41D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J05D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J05C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J05B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","B","J10AJ10BJ10CJ10DJ11AJ11BJ11CJ11D","J10D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J05A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","B","J10AJ10BJ10CJ10DJ11AJ11BJ11CJ11D","J10C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","B","J10AJ10BJ10CJ10DJ11AJ11BJ11CJ11D","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251024","B","J10AJ10BJ10CJ10DJ11AJ11BJ11CJ11D","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251031","N","J01A","J01A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250920","B","J41C","J41C","2593","113","G8G9","S"
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J10A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","A","J08AJ08BJ08CJ08DJ10AJ10BJ07BJ07CJ09B","J10B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J06AJ06BJ06CJ06DJ08AJ08B","J06C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251013","A","J04A","J04A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J06AJ06BJ06CJ06DJ08AJ08B","J06D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J06AJ06BJ06CJ06DJ08AJ08B","J06A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20250916","N","J06AJ06BJ06CJ06DJ08AJ08B","J06B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J08B","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J08D","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ08CJ08D","J08C","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251001","N","J08AJ08DJ10AJ07AJ07BJ07CJ07DJ09AJ09B","J08A","","","",""
"2539_20250918_3W_C03_NPS_3BAY_04","20251028","N","J06AJ06BJ06CJ06DJ08AJ08BJ05AJ05BJ05CJ05DJ07AJ07B","J08B","","","",""
